uid,pid
3736,2460
2083,8511
248,9769
957,4799
3062,8391
4634,7144
2631,4228
3311,6027
1433,2034
2955,3612
189,3362
3216,5435
3924,7375
3562,2254
2213,7304
1635,6233
473,9477
2697,4576
371,8779
4749,4435
2287,8442
3561,5736
2430,4547
981,1863
4363,2007
3565,4462
1102,3819
1755,3877
250,8728
2196,6876
2924,5102
2682,8304
1402,121
4766,5676
2374,972
439,8860
1918,5737
4260,4845
2722,3298
4217,7617
3705,5866
889,6110
1527,3349
473,550
1815,3422
4189,593
385,7719
2153,1974
433,5035
3902,6025
692,2304
3351,7550
1655,6744
894,603
4478,9846
3120,5532
1341,7229
1090,3216
4054,1236
3511,6113
3080,7638
191,2017
2713,2358
2677,7040
200,4448
781,3737
4625,8315
856,9900
3590,5930
2053,4663
4342,2322
22,1245
2380,7381
1532,3208
2359,1613
4760,3627
2241,7924
4856,4704
2319,2240
770,7825
3268,9292
1967,1330
1898,7682
2455,6539
2302,7093
4973,5651
3791,7658
4054,9479
3467,8502
2820,107
4277,5250
458,7527
2079,5196
2611,7843
4703,3544
1803,4333
3482,7411
321,8455
3650,4055
935,6830
1445,5355
552,3732
1060,9954
277,7871
804,6548
1484,3515
996,6089
4022,650
4963,2897
547,2972
4038,786
1261,3258
3220,4105
4133,5179
390,2737
2101,3705
3101,3425
1932,8334
4145,6431
2511,2505
1756,5858
3922,6925
3529,7974
2011,7736
1148,7753
2135,880
4384,3138
4387,9977
3639,5185
2201,84
2209,4689
709,4818
3635,9466
3731,7222
91,5236
3559,2648
4807,4229
4753,4837
4231,7883
1371,9684
2157,5622
744,7364
1343,1196
4954,417
4742,4240
48,4309
1311,925
787,8186
3260,988
795,5086
478,1781
1434,8960
2816,6065
485,2839
2619,9502
1051,6050
570,4412
3059,1050
4761,1861
4590,4835
2623,7002
3718,8785
2733,5992
1754,5112
2906,9529
4895,6188
1844,8822
2436,6310
325,4234
306,968
1640,6802
318,1127
1798,8577
2301,2663
1578,3664
1227,3238
3829,6275
3495,942
3038,2774
278,8526
4410,3126
1347,6514
1244,5884
3472,190
2929,7300
3124,4746
818,6204
3729,1783
2663,8775
3216,5536
1357,1154
3236,3659
3659,1262
3304,7295
3023,5452
637,6720
1240,7687
4531,4581
2799,7018
291,9371
1111,8978
3904,1138
1870,8750
4160,3477
3311,9476
2,7559
4270,8781
1614,2073
2535,3808
1387,104
3803,6477
1753,9811
1592,7215
1972,9866
3451,6964
4137,5938
3445,2153
2320,7717
4303,2622
1542,3574
1476,5370
4638,9794
1882,5735
1092,578
3051,7149
4502,7213
3390,9133
2743,6170
1493,5523
2728,9875
2820,6591
4597,9798
1005,6061
1530,7685
4306,9440
2496,9053
3184,6669
3152,8403
1612,3795
2539,7338
2533,2649
4612,418
3821,8448
1490,7946
4461,9624
1645,2278
2788,4974
1004,3963
748,3314
609,9879
1042,2534
1074,2463
4864,3219
3653,1360
3592,2614
3343,2790
607,5272
1393,6203
3363,6875
2135,1015
4811,15
3854,6358
266,3333
2322,3623
1991,9403
4401,8272
2051,1846
2975,9695
4736,4654
119,9419
3091,6131
2195,5962
1054,9741
3313,6764
1981,3857
3426,3204
1986,767
951,3302
1423,1144
4106,5035
776,1918
3390,3746
3354,8083
3837,9394
3708,9507
540,1866
2904,6414
1044,4233
3678,157
2504,7049
118,38
3150,9653
3135,1211
1204,2172
1537,5996
3137,9038
3828,8589
1517,8083
3658,6210
1397,5259
4208,6710
2695,5584
2388,6875
502,503
1267,5580
1450,8438
3850,9951
3024,4559
351,6
1306,1866
3476,5492
1418,8962
4446,9644
2944,7509
2328,9957
4726,7279
3519,3211
636,8080
2274,8319
4716,4745
761,958
1708,9383
2006,286
4252,3830
1156,2709
1747,4438
4898,2084
427,5051
284,9937
1901,3870
2935,6610
1634,8433
1407,9525
3407,6416
183,7069
107,131
859,7670
3905,9040
4245,8410
2061,1293
2715,7116
1037,4147
178,2657
4853,7758
769,8894
1471,7249
2204,4701
3557,454
4130,8697
4868,1155
1638,4169
1271,1912
1951,8474
2605,9621
2460,4692
2392,5817
4288,2110
1651,3525
1845,5502
2543,6590
1409,376
3570,7969
4258,6440
796,4113
2622,1307
1167,3389
1523,5719
4523,1565
3424,9356
2324,5514
2598,3202
4321,1981
3943,8065
897,5999
4465,3119
4739,8912
1391,2115
170,3700
2021,3065
3995,7623
829,8479
4445,7729
1707,7932
3484,4757
2481,9440
3946,9107
3992,8103
4635,8142
3388,1431
555,4583
4922,5928
3878,8632
4416,6819
3003,3229
1089,2211
1798,1452
389,9992
1,1077
2217,6971
2302,933
4271,6860
2292,8101
461,1111
1795,6975
1242,1013
1557,3600
2835,862
1283,8617
4177,2044
3162,1695
2772,2794
1096,6659
4112,4988
2399,1004
1290,5273
1452,9296
3647,6322
3140,4930
2977,7366
2045,1653
1727,3022
3924,2702
96,996
4296,6647
3604,8081
937,2496
3527,9091
4934,9649
3635,477
571,4506
2616,4536
643,1131
4995,7240
56,7551
2753,8713
2612,7331
1662,6744
538,4053
3238,878
3174,2263
2286,7319
150,6051
3168,7857
2876,3145
3458,5152
4561,4483
1466,8846
4831,7577
1408,4368
259,8944
3184,4579
1245,6254
714,2757
2789,6265
1808,1137
4732,5389
4947,7026
12,5372
4050,1000
4973,1823
625,1944
3029,4827
4890,686
451,1855
1106,7246
2465,2314
2626,7433
1763,5593
4960,5418
4104,4206
3226,3247
2628,9500
927,2789
4999,3775
3082,6701
1030,7816
2555,1291
2932,406
2028,9101
2468,3297
2661,392
2958,5951
620,3133
4724,7961
4101,475
1575,9336
3521,8174
2099,217
3246,9846
3331,9520
2427,1618
4155,1688
518,8683
1720,6728
3628,621
1766,3249
4773,5808
2278,277
1297,7749
1801,7362
2931,716
1550,8491
4672,9762
404,6551
3260,9655
4685,6243
4378,9662
3919,7874
4493,8333
1719,4373
1127,8692
524,9014
2549,3547
14,5358
646,84
3809,1463
3231,400
1426,1435
540,3757
4412,9467
2604,5309
4343,9244
1402,8194
3271,2891
843,6533
3908,7697
889,3286
2939,3298
1579,7421
1280,6015
3790,1615
4446,6604
4093,3004
2165,4156
2920,4293
383,2152
1676,3004
1047,3230
3879,6340
1814,5302
2862,2070
3347,4656
301,2405
2575,6297
3914,2282
3474,1181
4646,9433
2965,7238
369,708
2149,2690
1849,7886
2112,2195
1342,3287
3576,6736
2070,8838
4729,2920
4936,5526
1305,4550
4439,9447
1947,9649
493,1045
4303,715
2481,6598
402,937
782,6124
1213,929
3610,8538
460,6287
120,5668
214,2451
4138,2943
764,6356
2830,903
3616,6888
1883,1503
1852,5707
481,5987
4555,1068
1259,7258
4184,8648
4826,3063
2369,1662
1639,6591
3535,2369
4300,293
3581,4364
1391,7216
459,6159
3940,3566
214,872
1511,9746
1037,3293
3395,4376
3626,2998
2777,7418
3196,7815
3784,6027
3309,2539
3781,8800
3541,652
2599,8398
3474,9871
2410,6079
609,3597
1366,1327
4126,6955
3564,9122
3987,523
4085,1080
3433,5291
1638,5880
2161,2636
1355,3066
4645,5149
2031,9457
2241,1141
4573,6181
4663,4096
743,847
851,1377
1608,5485
1643,4421
2928,3653
3922,4104
924,7271
4419,673
2135,7323
412,696
4889,329
3878,3736
2281,8967
4311,976
1386,7437
3930,131
952,1924
1076,719
2430,5149
1020,3867
2622,4687
3910,5849
2788,2584
4259,4891
3447,7172
105,5938
3916,7963
155,4193
2776,885
4309,8272
754,2457
1238,6076
1604,5731
1785,9308
1236,4899
3274,7343
35,9346
3194,2689
4241,1488
1367,5276
3506,8745
1115,7051
649,4182
3407,6346
4048,879
4765,4841
593,5566
2847,7872
4580,895
3918,4652
782,4099
586,5414
3250,1940
2171,6869
4518,4867
18,3434
237,5837
2144,4906
484,1628
4280,168
803,9561
1955,1760
83,2560
2625,5409
4582,124
806,6562
3639,6849
1393,5397
4295,2728
692,9512
4177,5941
3648,7400
643,7444
2553,3648
4465,6242
3026,6224
576,4664
92,297
3899,6914
4480,8084
2790,4990
3127,5858
3997,8864
3473,2862
4783,9778
2722,719
669,5865
4238,2394
1737,9955
2309,6244
3644,8684
415,4500
4448,6015
3596,5559
4807,3881
1104,8909
1926,42
562,4081
3210,2421
1040,807
1045,3591
4857,5869
1989,4612
2566,7524
1610,3101
350,6392
3513,4477
988,5722
897,6339
2383,6447
4009,1722
4246,8321
85,7939
1062,371
395,3636
2113,2898
1382,4810
2013,8327
3310,3290
1854,3786
994,4326
4713,4064
3980,363
486,5636
767,2966
2936,1972
1623,7990
4125,1826
1484,2157
3565,2875
1773,6865
712,9797
3621,3759
3457,8481
1685,9983
1865,4239
4966,1634
1497,9185
1712,312
4672,7064
1708,6318
4692,7531
2203,5668
1729,6406
4921,8013
1027,6510
1938,4271
3114,6034
4791,363
3585,9054
620,7975
3155,2905
1489,8246
3819,4334
731,6809
1526,6936
1999,2942
1263,7543
802,823
3774,63
2928,2070
1102,4303
1055,1444
4737,9023
4343,5073
4523,2290
4488,3717
1784,3131
1456,2213
963,188
367,9089
4292,6506
2873,9787
4268,9805
1912,930
672,6227
3620,9052
224,5091
4920,1954
155,6735
1249,8165
4409,3410
509,7310
1468,905
3806,6083
4276,1871
1066,5702
726,2769
648,9511
656,9040
4753,2026
3923,3316
3537,6195
4414,3037
2832,7022
3859,6693
4650,2059
496,2290
2455,9078
4844,6823
2959,7749
1507,5210
2014,2266
3072,4128
3840,5144
1686,9333
2801,2867
3812,9976
1131,1456
2259,7026
1453,9531
3613,5399
669,8232
3595,3173
986,4065
2578,5705
1864,8765
180,258
2560,3554
1127,3629
4531,9426
404,351
4788,7920
4230,8177
2063,6454
4892,7413
2818,7743
1325,6360
2374,9039
447,4496
706,2626
4836,4868
1412,9138
1170,1194
2348,1586
2381,5355
152,3495
364,3395
1166,5607
100,9413
3665,5977
573,6299
4282,6060
279,1259
4426,5076
552,4982
4258,8942
4645,986
1824,1589
4026,7959
3350,8989
1200,7710
976,6621
2850,8404
690,3482
2340,9447
4580,4926
729,6920
1275,2791
703,7974
3701,7323
4697,5131
1920,7513
2673,6432
3639,8524
1264,3324
82,2153
483,8793
3449,6215
4811,5511
4894,8670
4602,3578
740,8295
2365,1151
3735,4964
4402,2540
1361,7657
3231,517
2158,6631
1740,682
141,1178
2391,8173
3732,4920
1418,7842
2343,5241
4875,1888
3364,4422
1072,4116
3814,8475
2588,8836
3195,8246
2851,801
1852,497
2102,6949
2282,9708
4907,5660
2631,9827
1628,9392
2048,2079
850,4172
2509,5320
1974,3266
2985,856
1595,1880
989,9227
2900,9820
3420,402
4638,4825
2394,2823
3105,7330
4238,6539
4240,3451
2537,7819
1170,2310
1785,8114
253,8539
4751,5463
4215,1697
4338,9238
4200,9097
4933,2525
727,7675
1276,7965
143,6296
3990,9792
3253,8477
1319,4057
457,2537
4613,3959
4503,486
2045,1028
977,2947
4658,2858
2659,1506
3281,2213
4002,9037
627,180
1665,3556
1704,1848
4618,4801
4700,2495
238,8957
2313,5258
3241,6283
4689,4250
1733,3426
854,9674
2977,168
1777,1990
2229,6073
771,3929
4109,3383
3595,6564
191,4460
2380,9018
1619,2842
369,8488
3239,5812
4264,9506
1900,7365
2553,8345
1608,1774
602,9800
1577,9822
4048,5806
3346,3753
972,3398
3309,3643
3783,4241
2149,534
3827,5798
2671,5046
856,4463
4141,1350
3624,885
1830,2556
328,9814
277,3279
1995,3602
1781,7817
4060,3462
3934,8279
4896,3167
350,9357
309,7984
175,3398
1931,1695
1744,2217
4006,8169
2075,856
3309,3462
4427,6162
4642,3015
1192,9608
2406,5292
1681,1533
2192,930
3500,5462
4098,409
3117,4929
497,8996
1712,2450
4263,410
564,2296
2134,457
1615,8334
3963,4602
1864,1117
3340,3775
4461,7726
2335,3689
4105,8238
1713,3719
297,9915
3144,4136
876,8667
3022,1169
1981,5819
2202,4059
1430,3445
3420,4947
3883,1419
3957,4245
4904,9663
985,2083
583,357
1538,8254
3842,8432
762,5160
2849,2665
2125,5776
1297,447
3872,6604
354,4856
4706,3637
3162,6757
4469,6876
3075,9859
1713,9530
1526,750
3502,5894
2691,9120
3939,255
2287,3239
4808,7625
1855,8661
3356,2229
4719,9825
2892,5864
2498,4074
4345,5533
4565,5676
1420,8487
492,3035
2697,9039
352,5132
662,7884
468,8516
2078,6432
4707,3207
3006,7678
3225,706
2722,6874
1306,9125
4901,9385
4706,2872
1092,6856
1825,3150
2638,9272
4386,3879
3746,7782
2577,1903
5,6025
2576,7172
3991,629
4652,213
4368,7676
2424,581
1548,5764
3694,4143
48,6324
4397,9060
1335,583
860,4687
3726,4515
4209,6298
3825,6404
2894,5305
776,8866
3864,6420
2865,497
3270,7939
2963,3062
3611,4705
4468,6231
3871,9011
1440,6315
3216,7810
3694,3057
353,3604
3049,5853
4196,8184
1288,7485
681,1216
4010,3817
283,1417
2242,9593
3347,5590
4274,6241
1836,7931
535,807
2314,565
1601,6916
487,6887
3589,473
555,5823
4169,265
1480,8743
1644,8756
1944,9319
2103,9205
3571,535
3580,2657
1096,5586
57,1551
567,9175
4505,1671
537,2153
2560,4899
1429,8358
2440,7714
2913,5109
4741,5547
296,5048
2633,719
3941,7777
348,4727
3517,1073
4372,748
2658,7196
429,4934
3642,6936
4878,7708
2666,3427
168,3098
3976,5524
2379,8769
3148,8666
1902,8808
3834,3058
4523,2112
438,772
4021,3925
1076,1228
1327,2528
2404,9686
2842,8473
1047,7602
362,1146
4064,5928
2997,2191
1289,7269
186,2442
2345,2355
2650,2387
1895,4886
1245,6956
4646,2179
957,2354
2165,4859
3151,5135
3258,7637
2195,9501
2914,1882
4032,4101
4391,58
1412,5189
3703,1404
2680,4928
3917,6274
717,1728
3782,3499
2157,8630
210,4946
1568,8578
1372,3459
4889,4046
576,5902
3116,9172
2345,3892
1734,2001
4204,7038
4329,4977
1892,9774
1619,8633
730,2541
842,6339
3337,835
1654,1876
1924,5540
4754,8170
4989,4440
377,769
466,3075
2025,6548
1718,259
3711,5969
3145,8473
2095,7525
2581,2478
2061,3383
4070,854
3077,9873
3933,7810
2803,888
4218,4223
4904,7005
3147,8508
842,331
3301,842
2847,9313
797,9180
886,9386
2628,7373
3002,6135
3317,3856
651,1055
460,4499
3539,4109
3605,8829
2610,8983
4774,2150
3438,7439
2090,3366
2570,5794
3555,7493
3730,8365
3195,6786
3968,2464
103,447
1735,1355
1945,9354
3594,837
2208,1174
4375,2315
4310,8983
3181,1653
2270,8893
4143,1076
2312,2840
4228,2424
2674,9898
4300,3390
4092,6042
2610,5591
2824,8068
1577,2995
2853,5085
204,604
1631,5333
2885,2608
2276,6709
2513,245
197,1256
3999,4417
1543,8694
2035,4434
837,587
1636,8775
1572,375
1038,9746
490,5630
1132,5813
4932,9231
1030,2585
4939,3586
266,814
994,7243
4010,3629
3319,747
2794,6633
3483,8821
2301,6915
4048,5182
3651,7805
1254,9838
1041,9334
498,5299
1285,1060
3355,3300
1956,6080
346,3251
3153,7931
2734,7068
2508,9535
1288,586
1342,7392
4626,809
1668,1969
2959,3862
2023,7075
4543,8226
3183,2087
314,8197
319,4405
2246,752
1241,1637
1111,7739
3975,6955
1617,4572
3499,5648
4357,297
4020,459
1278,949
3918,2862
2423,8838
2532,252
835,7448
3204,2329
4752,5226
2799,9594
352,6437
123,5116
3878,6845
3975,6192
354,6288
1971,5092
305,9964
4922,6524
1572,4158
957,6975
1298,2100
469,6527
3621,5427
2468,5776
4422,2788
792,7801
1950,4218
405,3208
2363,8479
990,6544
3531,8396
2816,9646
2647,6663
4139,2634
2263,1095
110,3944
1766,9155
4822,2861
554,1384
4946,2287
850,4441
2910,8934
468,6337
1682,2367
3090,692
431,6078
4840,2867
4781,3843
2229,8542
3188,838
4036,8900
2613,1773
2542,4935
4691,8364
1997,9114
3380,1099
4655,2988
1638,4035
4637,8270
4080,9314
3775,1504
4542,3167
2479,4410
2880,439
1982,8502
2872,4390
1190,1963
1110,2609
2822,8403
17,1519
3131,6702
3604,6712
3633,256
3883,6134
1702,5334
2913,6728
1591,1862
400,566
1994,6516
2043,286
1015,6465
3395,1405
1723,9821
933,4729
3906,4733
4132,3051
2656,5304
1424,1722
3781,5435
762,1234
4227,173
3866,4148
301,2620
240,759
4477,3846
3828,60
4442,1124
3266,2287
309,2401
1989,6889
2366,776
4143,4482
1400,2347
3874,436
1157,3920
4254,459
4495,9302
1448,1353
1869,2885
4179,9542
4222,1827
3421,740
4973,2163
4632,7456
4920,5208
2420,5237
4135,1752
3678,3274
3470,1227
2623,4844
879,7427
3908,2342
903,8773
3901,7788
587,3333
1612,8984
3479,832
1867,2059
234,8307
1466,4245
3234,8089
2452,7184
135,2993
2110,823
3255,3534
2299,9476
470,7319
4599,9910
3015,9711
2750,929
2619,896
2303,5104
612,4736
2498,4997
4431,6790
4995,8689
4300,5829
3267,9599
3652,3847
1954,7979
1726,9525
1234,7809
2637,5554
3931,7919
2258,7560
151,3404
1177,9226
1561,6690
1019,8776
974,5782
2223,6769
4816,5545
2029,8675
3763,1254
3961,1230
3286,5324
2648,2214
4560,7558
1595,2487
4621,2182
2101,4851
4931,6224
762,9719
4693,6946
493,716
4123,2402
3822,5097
3196,2255
2039,8341
449,7833
3330,7098
3631,1773
3217,5925
129,1977
3673,4186
296,798
3995,3093
624,898
3920,7371
2848,5461
297,5903
2925,8028
2593,4272
1691,3033
2495,287
3066,1068
1763,31
4736,1586
2716,3045
4489,7340
2020,3775
4392,5723
4433,3713
4353,7654
1537,8138
3949,1246
3977,4821
2000,729
1698,8987
1618,3242
4385,7846
2384,9618
4169,6401
2246,5248
1422,2555
3980,9268
3297,3226
3410,8945
2491,5292
3249,5120
2936,2888
4608,433
3466,7107
4055,909
3255,5919
1300,6599
240,3550
3616,1376
270,5524
1724,9562
3595,1210
885,1460
2507,2831
1913,4405
3893,1737
3078,3540
457,9209
374,6115
4232,7245
2320,5035
1939,1982
1637,787
953,1370
901,8330
592,2508
3927,6212
3831,9335
114,5154
2661,8418
1354,3705
1378,397
3850,5797
1553,3585
3714,2839
1182,6726
4285,8041
1634,1374
4522,4258
3735,9806
4445,2036
1538,2509
4666,483
1965,1029
2413,992
157,8951
1176,6628
367,171
1834,5496
762,4005
745,7713
257,3298
3308,1065
56,6481
1207,376
1823,8591
4675,5170
1544,9851
3385,7369
1057,8985
283,4323
3759,3634
96,839
4039,4968
3554,3921
1098,6583
2174,8997
4956,8566
2591,6112
1953,2989
3238,6394
861,5425
3771,4759
382,443
4161,812
153,1959
4481,2911
4701,2231
1957,3704
2768,3639
646,3924
1660,5452
3805,3880
2741,4438
139,3218
1225,4517
110,6250
3253,2551
312,5016
2368,8111
4877,6544
1471,3073
641,2664
3925,6650
1635,5178
2555,9725
1298,2692
1011,7480
2203,221
3941,6037
1500,7362
3789,7548
696,8079
3786,6198
1015,905
2187,8700
3825,8055
1151,4558
3664,8481
2033,9391
4295,6321
3775,4030
3082,5223
4902,4848
4915,9368
4195,2776
2662,598
1656,8728
1666,1066
1057,2209
2477,5086
3674,2807
18,3479
2951,6960
4922,7584
3423,9611
2396,9842
1078,9837
2650,5599
2166,7862
2210,6334
865,1170
3853,272
1942,5276
1312,8785
37,9005
2452,2762
3104,7090
4444,9235
489,75
466,4439
2322,5104
4167,2736
3733,3534
598,5456
3496,2927
2019,353
3396,4872
789,9637
203,3996
1700,2823
4091,9565
2345,7202
4091,8690
2866,5536
4337,372
710,874
4886,5683
2659,831
4303,3414
3601,3776
3393,9936
42,1864
4823,221
2769,216
2755,7995
973,176
967,2502
456,3162
2391,8348
1328,2177
2125,943
2865,2255
4431,5049
1140,835
1401,5769
2665,3985
1867,5499
3468,6084
3696,4422
4039,3727
2914,8351
2884,5409
3108,9451
4141,7334
3670,3922
3202,9018
2663,3359
798,1672
554,8644
3255,9009
4967,5386
808,6857
3388,8566
3092,5035
2152,55
1177,2924
2165,5371
1495,5757
3831,609
1916,1290
4429,6954
2589,9455
1203,2185
1299,9258
3145,3657
3167,7212
492,5230
1995,7065
4631,5395
815,6032
3878,5986
1461,6724
3358,5619
1882,56
1468,1180
289,1449
3993,2582
1557,7637
71,2208
3162,1273
2594,8653
4937,168
2253,4168
2206,9320
4064,9624
2424,4967
3748,9086
4957,5067
195,2187
2215,6022
2487,8671
2015,1416
1541,3324
84,3262
12,8329
3632,6201
824,5346
1472,6458
3598,2941
678,7897
2636,7223
1164,5252
1407,5037
294,2644
215,6263
109,5948
1763,7454
1660,2411
1916,1614
1609,129
577,5463
2257,9677
3927,1773
3656,8837
3947,7360
837,5999
2517,1014
1998,9660
1946,9139
3348,3189
4886,6411
2621,5341
3996,8766
410,4182
3237,5394
453,9423
1616,8399
1970,7371
1043,3139
4462,3005
1087,4086
2096,1103
1265,6551
1786,2418
4698,7973
419,9104
909,2795
1349,9853
3760,5139
4551,6716
1105,3275
1622,1486
1518,724
3117,6693
4961,8519
2293,8278
2478,242
1874,4717
667,3792
973,8666
3187,103
271,7066
1854,59
361,7985
2505,4048
2245,4322
1797,5580
184,9489
1695,7355
254,3631
1131,1724
2146,1301
2670,5481
2129,2717
1951,1076
242,3353
3600,5884
252,7078
79,1503
156,5723
1499,7753
2217,4972
1238,1195
846,3340
3078,2487
819,9487
1647,7896
464,717
257,6942
1928,7266
3105,5014
1517,194
2662,9017
4798,8570
3155,7323
4754,1426
1316,5875
207,254
1054,5003
4292,2932
2648,4797
3447,2599
1688,5197
4164,418
2715,6790
2898,257
4597,7980
3931,8185
785,4497
3553,5224
1797,9683
880,6279
358,3474
2859,5996
2723,1007
2358,2427
4672,8064
4117,8221
2282,7777
4832,2809
4426,6164
2357,1166
39,7033
768,1011
3804,1017
112,8741
964,6315
2977,3248
885,5385
201,1737
3792,1453
4153,5656
1851,6341
3299,675
1481,4647
2379,1460
4048,2653
1195,9005
380,5041
4334,2114
3108,9764
257,6869
2161,5543
3841,8896
2727,3229
4741,3578
4489,936
2241,908
893,2656
4027,4477
1849,4418
3982,8506
777,1477
4041,7873
3727,9464
3980,9964
3405,375
1750,236
4209,4428
4453,6267
4486,3393
2803,1283
2763,7204
1249,8477
2050,4148
171,577
2311,4072
1143,7644
2378,191
2291,5664
2884,4402
2035,1685
770,7877
1460,749
2921,4556
3352,8069
2846,6746
2350,3352
112,8837
1005,9486
2013,7094
3333,2369
1589,7356
4610,2832
3039,8863
3062,12
4055,4770
4257,5119
632,7731
2975,5277
2595,7436
751,9971
3964,7435
3588,3644
446,7855
3986,5699
83,7417
4406,3314
2617,3442
1714,9881
4228,5659
3308,8346
1780,5502
1841,3728
3203,788
1667,3472
2661,3889
1245,5960
2012,3417
639,1381
1080,3670
3643,9552
1215,2033
2946,7848
2462,9805
923,7387
908,596
2161,1405
4631,297
4824,5451
734,4717
2012,1818
1538,8445
855,8409
2642,5256
2765,5397
2705,206
2860,826
3694,1091
1197,8487
4168,4547
2578,2330
1700,4720
2491,3819
3493,4327
1929,9813
1814,4401
2358,2894
4015,2341
775,200
233,4763
2064,4608
560,3419
1122,4356
572,227
4995,6226
2356,7271
3602,5947
1160,6499
3789,6134
4248,5676
2337,4401
63,6789
3837,9666
1126,4222
996,8859
1542,4614
845,9900
2670,1985
456,4259
1548,4532
3376,8078
4252,5069
1103,5217
2355,4576
3059,4851
3998,8972
1195,9715
3236,3213
653,4296
3140,5786
4680,7205
2317,6990
2648,9515
4024,5684
2259,8505
2396,8891
3303,2367
1910,7881
2782,2736
2506,5052
1088,9446
1146,5739
4219,1503
2010,3196
4233,9285
582,2447
935,1547
2353,7655
229,4115
4451,4248
4782,828
3749,155
1750,3049
132,1663
4747,3149
3920,7818
2945,2802
2664,8958
2518,2282
2948,3974
2815,2876
3231,7983
901,9104
943,5412
4496,3446
2545,1073
150,2847
686,153
1951,9087
1660,2819
3432,8907
290,2831
875,8637
1709,2455
3263,1414
4264,4336
3409,7987
3643,6096
2375,8376
1706,6185
4461,3624
2368,6579
1094,135
3145,4056
2424,5431
4825,4905
468,3406
44,30
3584,1385
931,6267
1939,9785
760,4862
685,1628
814,8660
1120,4279
2279,587
31,5087
4299,1026
3162,4727
1066,5245
4339,7411
2927,2133
160,8987
2762,7436
4285,6731
1144,6958
1381,9255
3864,9091
933,7852
3900,4401
1125,1634
3794,1518
2988,6685
2439,8611
4759,9683
4967,3644
309,3912
267,4203
466,6900
1423,6413
1070,4726
270,9188
98,2371
3549,20
654,8487
1082,5337
1953,6123
2639,6325
4038,3975
4686,3032
3192,223
1762,7720
458,8553
2191,6992
230,127
2592,2404
1039,7888
1299,6962
1028,7681
4931,5764
1172,9152
650,9058
4225,1849
4177,6981
4947,6481
3013,8806
3554,560
3200,85
4622,1404
2617,5510
2070,3824
1080,5669
3116,8363
4986,4234
2290,7061
1222,4200
3683,7788
1018,9583
2064,5405
101,5889
669,1855
3305,8514
4423,7177
1836,1224
893,3299
2860,3666
4376,5785
4436,4661
4617,1020
1688,9665
3893,3235
545,8531
1407,6448
117,1476
3394,2909
4630,3230
3041,6180
2149,7806
998,6046
